X	Y	Z
11.135	1.457	5.287
11.126	1.530	5.266
11.080	1.494	5.288
11.093	1.563	5.307
11.143	1.149	5.421
11.183	1.215	5.413
11.214	1.137	5.392
11.314	1.118	5.403
11.313	1.151	5.443
11.255	1.212	5.431
11.302	1.197	5.415
11.137	1.298	5.429
11.225	1.247	5.404
11.328	1.270	5.386
11.207	1.295	5.400
11.296	1.253	5.466
10.335	1.614	5.129
10.340	1.620	5.179
10.354	1.727	5.157
10.358	1.678	5.179
10.314	1.664	5.227
10.377	1.726	5.225
10.471	1.650	5.170
10.519	1.646	5.131
10.513	1.616	5.187
10.545	1.662	5.179
10.462	1.694	5.143
10.516	1.699	5.157
10.550	1.714	5.192
10.347	1.775	5.172
10.406	1.753	5.183
10.344	1.826	5.161
10.420	1.818	5.133
10.309	1.731	5.205
10.333	1.785	5.229
10.458	1.769	5.130
10.554	1.773	5.183
10.599	1.610	5.157
10.642	1.619	5.189
10.589	1.690	5.167
10.639	1.679	5.155
10.684	1.717	5.151
10.593	1.645	5.223
10.685	1.699	5.220
10.705	1.641	5.175
10.767	1.647	5.157
10.727	1.695	5.182
10.795	1.681	5.134
10.734	1.611	5.203
10.705	1.646	5.227
10.602	1.769	5.168
10.644	1.740	5.183
10.686	1.776	5.168
10.630	1.829	5.133
10.597	1.770	5.221
10.635	1.796	5.193
10.682	1.795	5.216
10.736	1.783	5.175
10.734	1.755	5.222
10.308	1.861	5.132
10.650	1.972	5.147
11.054	1.647	5.182
9.313	2.126	4.806
9.340	2.166	4.859
9.321	2.201	4.810
9.314	2.225	4.854
9.375	2.224	4.839
9.459	2.158	4.767
9.443	2.150	4.869
9.333	2.289	4.808
9.396	2.139	4.899
9.344	2.159	4.926
9.331	2.207	4.899
9.401	2.188	4.928
9.369	2.237	4.927
9.316	2.190	4.962
9.286	2.211	4.999
9.328	2.238	4.981
9.366	2.205	4.975
9.438	2.122	4.919
9.530	2.132	4.923
9.451	2.204	4.901
9.457	2.175	4.955
9.508	2.175	4.985
9.420	2.231	4.947
9.430	2.225	4.998
9.482	2.227	4.950
9.334	2.294	4.880
9.382	2.296	4.897
9.306	2.321	4.912
9.335	2.367	4.933
9.342	2.303	4.946
9.331	2.290	4.997
9.388	2.282	4.963
9.311	2.355	4.998
9.382	2.332	4.957
9.460	2.368	4.934
9.516	2.318	4.934
9.462	2.296	4.950
9.517	2.271	4.984
9.413	2.318	4.999
9.431	2.368	4.984
9.485	2.338	4.970
9.324	2.147	5.009
9.304	2.141	5.062
9.343	2.173	5.053
9.380	2.131	5.020
9.311	2.223	5.044
9.361	2.221	5.030
9.320	2.140	5.116
9.403	2.158	5.067
9.373	2.132	5.109
9.308	2.187	5.087
9.341	2.236	5.083
9.382	2.207	5.080
9.471	2.134	5.041
9.514	2.173	5.044
9.419	2.203	5.043
9.469	2.222	5.036
9.522	2.227	5.058
9.439	2.159	5.110
9.420	2.238	5.095
9.478	2.191	5.082
9.509	2.190	5.127
9.334	2.270	5.046
9.382	2.269	5.011
9.396	2.275	5.063
9.309	2.323	5.037
9.338	2.365	5.045
9.363	2.319	5.026
9.390	2.362	5.013
9.311	2.297	5.082
9.375	2.267	5.115
9.341	2.332	5.110
9.400	2.339	5.067
9.407	2.316	5.126
9.450	2.292	5.029
9.502	2.290	5.038
9.458	2.342	5.039
9.465	2.271	5.094
9.534	2.301	5.087
9.561	2.184	4.991
9.551	2.348	4.901
9.565	2.199	5.059
9.583	2.216	5.103
9.550	2.278	5.026
9.597	2.298	5.056
9.644	2.273	5.079
9.318	2.418	4.962
9.500	2.388	4.957
9.325	2.395	5.096
9.368	2.373	5.122
10.031	2.166	4.867
10.034	2.191	4.810
10.067	2.153	4.828
10.111	2.139	4.850
10.087	2.204	4.814
10.084	2.188	4.869
10.099	2.239	4.868
10.133	2.191	4.835
10.191	2.150	4.795
10.179	2.207	4.866
9.975	2.160	4.878
10.035	2.142	4.975
10.101	2.157	4.908
10.169	2.158	4.900
10.102	2.201	4.935
10.127	2.204	4.891
10.159	2.205	4.934
10.087	2.158	4.964
10.136	2.125	4.949
10.171	2.159	4.961
10.121	2.193	4.996
10.231	2.141	4.918
10.271	2.166	4.895
10.218	2.237	4.882
10.220	2.191	4.922
10.192	2.208	4.974
10.144	2.259	4.902
9.319	2.174	5.155
9.382	2.171	5.156
9.324	2.237	5.174
9.382	2.215	5.131
9.397	2.214	5.181
9.331	2.127	5.218
9.379	2.127	5.202
9.398	2.130	5.254
9.311	2.206	5.221
9.366	2.207	5.230
9.431	2.141	5.169
9.484	2.162	5.172
9.529	2.200	5.174
9.419	2.175	5.218
9.530	2.141	5.214
9.493	2.172	5.230
9.425	2.216	5.255
9.498	2.222	5.218
9.327	2.273	5.138
9.339	2.283	5.191
9.397	2.272	5.174
9.280	2.307	5.166
9.328	2.141	5.275
9.371	2.170	5.287
9.327	2.207	5.274
9.378	2.238	5.278
9.315	2.162	5.327
9.337	2.157	5.374
9.390	2.173	5.343
9.319	2.218	5.326
9.342	2.221	5.378
9.403	2.221	5.321
9.390	2.206	5.382
9.436	2.136	5.350
9.335	2.278	5.286
9.375	2.295	5.317
9.316	2.324	5.319
9.385	2.342	5.279
9.327	2.272	5.353
9.385	2.260	5.353
9.335	2.323	5.367
9.383	2.315	5.382
9.431	2.262	5.290
9.441	2.286	5.352
9.421	2.340	5.319
9.574	2.173	5.190
9.346	2.382	5.355
9.378	2.156	5.415
9.288	2.210	5.411
9.331	2.234	5.436
9.398	2.200	5.435
9.324	2.174	5.453
9.342	2.234	5.493
9.399	2.238	5.470
9.424	2.168	5.396
9.432	2.232	5.396
9.326	2.283	5.406
9.370	2.271	5.427
9.306	2.363	5.405
9.325	2.331	5.442
9.375	2.336	5.437
9.417	2.286	5.407
9.465	2.270	5.436
10.556	2.363	4.645
10.550	2.365	4.735
10.537	2.316	4.821
10.586	2.118	4.653
10.648	2.177	4.623
10.671	2.228	4.629
10.714	2.149	4.656
10.799	2.112	4.646
10.783	2.168	4.654
10.753	2.217	4.634
10.723	2.217	4.697
10.618	2.304	4.630
10.679	2.279	4.628
10.639	2.265	4.678
10.601	2.354	4.624
10.575	2.330	4.678
10.621	2.357	4.672
10.660	2.332	4.646
10.670	2.300	4.699
10.623	2.349	4.725
10.679	2.358	4.692
10.717	2.270	4.666
10.705	2.367	4.646
10.772	2.314	4.630
10.757	2.367	4.633
10.705	2.270	4.726
10.757	2.261	4.730
10.741	2.326	4.693
10.691	2.343	4.741
10.741	2.358	4.738
10.784	2.352	4.697
10.587	2.303	4.766
10.653	2.300	4.751
10.617	2.361	4.788
10.675	2.325	4.790
10.670	2.364	4.828
10.726	2.258	4.774
10.727	2.316	4.766
10.726	2.365	4.796
10.505	2.378	4.703
10.558	2.415	4.723
10.549	2.452	4.764
10.652	2.398	4.638
10.642	2.430	4.677
10.607	2.480	4.670
10.636	2.464	4.622
10.687	2.483	4.640
10.579	2.380	4.692
10.616	2.411	4.718
10.685	2.410	4.692
10.668	2.431	4.739
10.601	2.461	4.736
10.643	2.489	4.707
10.726	2.431	4.646
10.759	2.397	4.676
10.816	2.414	4.675
10.744	2.490	4.638
10.774	2.444	4.647
10.715	2.409	4.742
10.774	2.400	4.743
10.698	2.459	4.706
10.752	2.455	4.710
10.806	2.464	4.682
10.809	2.436	4.727
10.598	2.536	4.658
10.654	2.526	4.618
10.672	2.520	4.674
10.715	2.536	4.644
10.772	2.534	4.616
10.693	2.500	4.740
10.797	2.374	4.784
10.775	2.213	4.877
10.796	2.137	4.956
10.842	2.132	4.668
10.944	2.175	4.673
10.828	2.189	4.668
10.911	2.212	4.626
10.869	2.164	4.737
10.907	2.141	4.684
10.921	2.200	4.722
10.999	2.135	4.631
11.040	2.142	4.678
10.982	2.188	4.629
10.978	2.221	4.675
10.989	2.168	4.710
10.903	2.191	4.773
10.821	2.112	4.826
11.158	2.126	4.761
10.851	2.388	4.641
10.878	2.162	4.946
10.865	2.140	4.991
10.922	2.142	4.986
10.900	2.206	4.974
9.328	1.134	5.670
9.401	1.131	5.676
9.329	1.209	5.652
9.323	1.182	5.695
9.387	1.199	5.683
9.296	1.099	5.733
9.364	1.141	5.725
9.406	1.139	5.760
9.330	1.183	5.754
9.393	1.213	5.733
9.469	1.139	5.640
9.487	1.151	5.695
9.453	1.189	5.690
9.454	1.214	5.762
9.327	1.239	5.703
9.374	1.247	5.666
9.408	1.278	5.693
9.308	1.301	5.651
9.302	1.343	5.701
9.363	1.303	5.680
9.313	1.265	5.744
9.375	1.253	5.762
9.340	1.311	5.759
9.394	1.305	5.735
9.356	1.344	5.709
9.444	1.245	5.664
9.467	1.273	5.702
9.535	1.263	5.670
9.496	1.232	5.679
9.434	1.320	5.697
9.515	1.316	5.671
9.428	1.272	5.752
9.498	1.230	5.733
9.524	1.278	5.726
9.467	1.308	5.763
9.481	1.334	5.707
9.295	1.132	5.771
9.309	1.120	5.820
9.340	1.165	5.805
9.408	1.177	5.801
9.357	1.132	5.847
9.395	1.169	5.855
9.346	1.212	5.842
9.469	1.209	5.812
9.322	1.217	5.791
9.301	1.276	5.794
9.363	1.265	5.809
9.333	1.325	5.809
9.383	1.325	5.788
9.420	1.232	5.799
9.487	1.252	5.784
9.590	1.301	5.661
9.402	1.363	5.718
9.426	1.355	5.764
9.385	1.346	5.844
9.544	1.359	5.679
11.451	-2.383	4.656
11.493	-2.418	4.630
11.505	-2.427	4.678
11.541	-2.381	4.630
11.403	-2.356	4.661
11.474	-2.319	4.617
11.511	-2.345	4.656
11.580	-2.330	4.648
11.577	-2.355	4.708
11.516	-2.247	4.739
11.423	-2.338	4.799
11.359	-2.266	4.789
11.435	-2.337	4.849
11.391	-2.248	4.831
11.387	-2.279	4.871
11.455	-2.265	4.812
11.434	-2.257	4.863
11.532	-2.284	4.782
11.643	-2.371	4.655
11.633	-2.316	4.649
11.679	-2.338	4.679
11.612	-2.277	4.675
11.706	-2.304	4.624
11.699	-2.254	4.635
11.666	-2.288	4.677
11.648	-2.357	4.739
11.699	-2.322	4.726
11.646	-2.250	4.709
11.593	-2.287	4.741
11.710	-2.257	4.703
11.788	-2.301	4.628
11.788	-2.243	4.677
11.754	-2.309	4.704
11.742	-2.274	4.741
11.625	-2.339	4.781
11.674	-2.286	4.751
11.481	-2.130	4.707
11.344	-2.061	4.645
11.422	-2.054	4.659
11.386	-2.043	4.617
11.360	-2.080	4.704
11.431	-2.086	4.709
11.396	-2.065	4.740
11.388	-2.000	4.687
11.365	-2.031	4.719
11.439	-2.022	4.741
11.518	-2.002	4.640
11.466	-2.019	4.692
11.387	-2.191	4.770
11.373	-2.118	4.765
11.426	-2.137	4.747
11.454	-2.160	4.799
11.360	-2.212	4.863
11.420	-2.209	4.862
11.374	-2.167	4.813
11.390	-2.148	4.862
11.404	-2.115	4.817
11.434	-2.121	4.864
11.456	-2.218	4.788
11.510	-2.228	4.797
11.462	-2.113	4.781
11.512	-2.113	4.806
11.483	-2.200	4.842
11.561	-2.226	4.842
11.518	-2.173	4.869
11.492	-2.127	4.870
11.563	-2.165	4.835
11.348	-2.074	4.783
11.402	-2.073	4.789
11.377	-2.010	4.782
11.446	-2.030	4.790
11.358	-2.089	4.839
11.391	-2.053	4.866
11.383	-2.003	4.853
11.558	-2.036	4.789
11.465	-2.068	4.835
11.533	-2.085	4.862
11.517	-2.006	4.829
11.583	-2.013	4.826
11.640	-2.233	4.642
11.599	-2.195	4.668
11.673	-2.200	4.622
11.710	-2.213	4.678
11.663	-2.184	4.677
11.644	-2.144	4.651
11.597	-2.116	4.661
11.709	-2.162	4.669
11.624	-2.179	4.724
11.675	-2.197	4.726
11.755	-2.191	4.621
11.799	-2.178	4.675
11.734	-2.130	4.628
11.749	-2.115	4.674
11.751	-2.209	4.707
11.643	-2.053	4.645
11.693	-2.103	4.619
11.599	-2.010	4.653
11.639	-2.100	4.698
11.715	-2.061	4.660
11.712	-2.230	4.756
11.471	-2.263	4.900
11.453	-2.205	4.902
11.356	-2.121	4.891
11.391	-2.125	4.926
11.440	-2.128	4.916
11.495	-2.150	4.915
11.376	-2.065	4.916
11.450	-2.054	4.882
11.348	-2.025	4.944
11.370	-1.944	4.703
11.383	-1.979	4.737
11.454	-1.954	4.706
11.364	-1.890	4.709
11.445	-1.861	4.706
11.399	-1.859	4.728
11.511	-1.951	4.627
11.510	-1.922	4.672
11.494	-1.858	4.674
11.544	-1.893	4.644
11.579	-1.861	4.666
11.580	-1.967	4.692
11.351	-1.827	4.695
11.390	-1.797	4.712
11.454	-1.814	4.732
11.572	-1.805	4.645
11.539	-1.824	4.689
11.358	-1.933	4.787
11.424	-1.961	4.760
11.413	-1.936	4.804
11.433	-1.876	4.792
11.495	-1.978	4.760
11.481	-1.927	4.746
11.362	-1.819	4.772
11.647	-1.973	4.655
11.632	-1.922	4.648
11.701	-1.982	4.635
11.701	-1.920	4.658
11.661	-1.871	4.648
11.588	-1.916	4.693
11.627	-1.864	4.704
11.616	-1.790	4.683
11.686	-1.608	4.655
11.611	-1.489	4.641
11.679	-1.518	4.618
11.700	-1.477	4.645
11.340	-1.984	4.897
12.264	-1.894	4.652
12.200	-1.811	4.659
12.200	-1.760	4.653
12.322	-1.794	4.664
12.247	-1.780	4.651
12.317	-1.744	4.661
12.240	-1.718	4.655
12.249	-1.668	4.648
12.300	-1.668	4.642
12.350	-1.699	4.668
11.538	-1.401	4.655
11.455	-1.244	4.763
11.611	-1.435	4.631
11.643	-1.469	4.678
11.687	-1.411	4.631
11.642	-1.384	4.638
11.767	-1.420	4.635
11.824	-1.393	4.666
11.649	-1.319	4.645
11.424	-1.179	4.678
11.382	-1.113	4.638
11.439	-1.130	4.628
11.426	-1.094	4.668
11.421	-1.188	4.734
11.372	-1.141	4.680
11.359	-1.094	4.697
11.415	-1.128	4.705
11.411	-1.095	4.743
11.502	-1.123	4.634
11.472	-1.141	4.674
11.475	-1.178	4.718
11.517	-1.145	4.705
11.487	-1.088	4.693
11.458	-1.133	4.741
11.582	-1.113	4.715
11.360	-1.041	4.646
11.439	-1.048	4.644
11.345	-0.968	4.646
11.389	-0.986	4.663
11.359	-1.043	4.708
11.418	-1.056	4.708
11.455	-1.026	4.733
11.517	-1.031	4.650
11.566	-1.064	4.663
11.502	-0.961	4.665
11.572	-0.977	4.627
11.553	-0.998	4.670
11.467	-1.031	4.684
11.517	-1.049	4.730
11.574	-1.040	4.710
11.487	-0.986	4.708
11.425	-1.177	4.789
11.471	-1.188	4.768
11.505	-1.102	4.752
11.571	-1.106	4.775
11.545	-1.099	4.826
11.385	-1.031	4.757
11.453	-1.065	4.767
11.376	-0.967	4.799
11.422	-0.998	4.775
11.431	-1.034	4.833
11.382	-1.021	4.809
11.359	-0.996	4.851
11.445	-0.967	4.835
11.519	-1.039	4.790
11.584	-1.053	4.758
11.572	-1.031	4.804
11.483	-1.007	4.774
11.583	-1.000	4.747
11.523	-0.983	4.755
11.584	-0.975	4.797
11.505	-1.082	4.855
11.517	-0.981	4.824
11.573	-1.001	4.861
11.663	-1.117	4.678
11.694	-1.109	4.722
11.722	-1.130	4.630
11.813	-1.118	4.617
11.736	-1.124	4.696
11.700	-1.044	4.641
11.654	-1.031	4.656
11.635	-1.027	4.705
11.601	-0.979	4.693
11.634	-0.972	4.737
11.773	-1.020	4.740
11.783	-0.982	4.691
11.839	-0.964	4.691
11.623	-1.128	4.749
11.623	-1.103	4.796
11.597	-1.091	4.846
11.630	-1.024	4.756
11.623	-1.049	4.799
11.656	-1.079	4.749
11.675	-1.038	4.773
11.632	-0.960	4.789
11.704	-0.998	4.774
11.680	-1.014	4.826
11.664	-0.974	4.857
11.759	-1.005	4.791
11.378	-1.043	4.914
11.365	-0.964	4.911
11.456	-0.966	4.909
11.438	-0.990	4.960
11.921	-1.267	4.620
11.965	-1.228	4.631
11.860	-1.130	4.638
11.962	-1.145	4.637
11.843	-1.125	4.691
11.997	-1.185	4.670
11.927	-1.027	4.618
11.868	-1.017	4.624
11.907	-0.976	4.628
12.007	-0.962	4.635
12.368	-1.783	4.639
12.384	-1.739	4.674
12.595	-1.673	4.658
12.568	-1.588	4.637
12.577	-1.538	4.653
12.537	-1.579	4.687
12.649	-1.694	4.638
12.726	-1.601	4.718
12.624	-1.565	4.661
12.695	-1.537	4.624
12.646	-1.483	4.641
12.713	-1.490	4.640
12.726	-1.530	4.668
12.700	-1.563	4.742
12.663	-1.477	4.699
12.731	-1.474	4.685
12.677	-1.518	4.724
12.723	-1.509	4.742
12.764	-1.528	4.624
12.792	-1.581	4.741
12.791	-1.491	4.691
12.775	-1.531	4.742
12.821	-1.521	4.725
12.714	-1.642	4.768
12.703	-1.607	4.806
12.724	-1.660	4.823
12.754	-1.616	4.791
12.861	-1.605	4.758
12.830	-1.645	4.803
12.787	-1.609	4.829
12.660	-1.555	4.781
12.731	-1.560	4.781
12.662	-1.505	4.786
12.722	-1.508	4.799
12.725	-1.593	4.849
12.696	-1.537	4.866
12.644	-1.503	4.837
12.689	-1.475	4.827
12.791	-1.574	4.791
12.852	-1.555	4.760
12.762	-1.472	4.746
12.783	-1.505	4.786
12.838	-1.505	4.772
12.765	-1.564	4.834
12.847	-1.585	4.823
12.823	-1.536	4.816
12.813	-1.573	4.871
12.771	-1.489	4.838
12.863	-1.508	4.837
12.819	-1.486	4.823
12.731	-1.615	4.894
12.639	-1.527	4.888
12.671	-1.488	4.881
12.817	-1.512	4.895
12.893	-1.545	4.789
12.877	-1.473	4.797
12.420	-1.427	4.664
12.479	-1.419	4.671
12.429	-1.380	4.641
12.480	-1.363	4.659
12.402	-1.376	4.710
12.574	-1.451	4.638
12.528	-1.393	4.672
12.575	-1.344	4.647
12.487	-1.387	4.720
12.591	-1.400	4.681
12.398	-1.301	4.655
12.472	-1.309	4.647
12.429	-1.219	4.648
12.533	-1.329	4.678
12.601	-1.301	4.642
12.539	-1.224	4.630
12.495	-1.327	4.731
12.594	-1.261	4.726
12.661	-1.434	4.658
12.732	-1.434	4.654
12.635	-1.346	4.647
12.672	-1.382	4.662
12.727	-1.395	4.618
12.734	-1.367	4.662
12.613	-1.454	4.733
12.667	-1.410	4.712
12.717	-1.418	4.700
12.703	-1.457	4.741
12.615	-1.352	4.699
12.704	-1.384	4.741
12.772	-1.423	4.695
12.799	-1.426	4.737
12.839	-1.465	4.741
12.751	-1.378	4.715
12.803	-1.377	4.697
12.664	-1.303	4.652
12.695	-1.337	4.671
12.628	-1.220	4.645
12.706	-1.329	4.720
12.645	-1.250	4.693
12.697	-1.278	4.681
12.790	-1.334	4.637
12.788	-1.282	4.659
12.845	-1.320	4.679
12.849	-1.247	4.627
12.755	-1.321	4.690
12.765	-1.325	4.740
12.611	-1.467	4.783
12.661	-1.429	4.778
12.719	-1.441	4.802
12.663	-1.353	4.772
12.732	-1.352	4.775
12.700	-1.393	4.793
12.621	-1.455	4.861
12.700	-1.413	4.844
12.666	-1.367	4.831
12.719	-1.360	4.833
12.751	-1.425	4.764
12.783	-1.444	4.800
12.855	-1.419	4.768
12.800	-1.389	4.772
12.840	-1.384	4.806
12.758	-1.449	4.870
12.795	-1.426	4.846
12.851	-1.425	4.847
12.762	-1.397	4.809
12.786	-1.360	4.838
12.739	-1.393	4.871
12.620	-1.322	4.781
12.708	-1.307	4.773
12.669	-1.314	4.848
12.717	-1.305	4.834
12.863	-1.323	4.763
12.753	-1.326	4.870
12.793	-1.286	4.850
12.478	-1.204	4.660
12.507	-1.173	4.623
12.559	-1.169	4.634
12.595	-1.132	4.623
12.627	-1.170	4.658
12.678	-1.161	4.646
12.703	-1.099	4.639
12.710	-1.144	4.703
12.758	-1.119	4.641
12.735	-1.437	4.922
12.695	-1.381	4.919
12.849	-1.464	4.883
12.703	-1.322	4.885
12.899	-1.379	4.740
12.942	-1.346	4.707
12.967	-1.383	4.743
12.906	-1.262	4.618
12.925	-1.434	4.773
12.972	-1.440	4.801
12.926	-1.383	4.782
12.980	-1.389	4.802
12.922	-1.454	4.830
12.903	-1.408	4.819
11.455	-0.923	4.679
11.371	-0.841	4.619
11.434	-0.938	4.734
11.518	-0.913	4.624
11.568	-0.922	4.639
11.499	-0.858	4.644
11.546	-0.868	4.669
11.478	-0.900	4.722
11.574	-0.931	4.699
11.473	-0.841	4.711
11.583	-0.877	4.711
11.512	-0.818	4.678
11.532	-0.745	4.677
11.578	-0.737	4.660
11.473	-0.793	4.696
11.570	-0.801	4.695
11.521	-0.831	4.737
11.532	-0.776	4.717
11.583	-0.752	4.708
11.376	-0.909	4.804
11.421	-0.906	4.771
11.384	-0.865	4.762
11.427	-0.852	4.788
11.373	-0.932	4.870
11.455	-0.917	4.813
11.419	-0.901	4.858
11.381	-0.855	4.822
11.333	-0.859	4.845
11.450	-0.859	4.855
11.555	-0.919	4.799
11.493	-0.869	4.769
11.582	-0.874	4.762
11.518	-0.920	4.837
11.508	-0.840	4.862
11.554	-0.894	4.862
11.362	-0.812	4.804
11.453	-0.808	4.745
11.382	-0.817	4.855
11.450	-0.813	4.814
11.583	-0.799	4.756
11.578	-0.740	4.759
11.615	-0.904	4.647
11.624	-0.866	4.679
11.641	-0.896	4.743
11.612	-0.838	4.725
11.670	-0.867	4.710
11.708	-0.834	4.709
11.829	-0.930	4.645
11.761	-0.869	4.636
11.818	-0.868	4.638
11.787	-0.861	4.679
11.734	-0.901	4.694
11.796	-0.896	4.736
11.760	-0.842	4.724
11.833	-0.840	4.681
11.637	-0.813	4.668
11.692	-0.776	4.664
11.631	-0.785	4.724
11.704	-0.776	4.740
11.636	-0.749	4.688
11.606	-0.706	4.695
11.663	-0.734	4.741
11.749	-0.781	4.675
11.789	-0.779	4.639
11.834	-0.790	4.660
11.797	-0.732	4.621
11.797	-0.805	4.694
11.607	-0.910	4.796
11.712	-0.875	4.744
11.752	-0.861	4.777
11.647	-0.779	4.772
11.623	-0.705	4.747
11.613	-0.747	4.797
11.696	-0.761	4.797
11.576	-0.662	4.686
11.438	-0.542	4.658
11.550	-0.522	4.640
11.380	-0.863	4.916
11.488	-0.899	4.875
11.363	-0.780	4.900
11.887	-0.941	4.666
11.948	-0.937	4.666
11.907	-0.893	4.649
11.845	-0.893	4.697
11.893	-0.867	4.691
11.932	-0.832	4.694
11.972	-0.837	4.629
11.887	-0.789	4.664
11.860	-0.752	4.640
12.348	-0.927	4.632
12.347	-0.682	4.659
12.300	-0.643	4.677
12.348	-0.627	4.670
12.351	-0.663	4.711
12.337	-0.588	4.704
12.323	-0.650	4.750
11.750	-0.234	4.640
11.445	-0.072	4.678
11.520	-0.100	4.621
11.562	-0.074	4.672
11.388	-0.019	4.670
11.439	-0.041	4.632
11.456	-0.004	4.669
11.378	0.031	4.653
11.424	0.052	4.658
11.422	-0.053	4.724
11.422	0.032	4.708
11.494	-0.016	4.637
11.578	-0.051	4.629
11.493	0.036	4.631
11.474	0.063	4.673
11.581	0.051	4.630
11.507	0.002	4.739
11.541	0.020	4.687
11.581	0.040	4.711
11.780	-0.101	4.628
11.833	-0.080	4.689
11.640	0.025	4.630
11.616	0.048	4.674
11.693	0.013	4.674
11.671	0.064	4.661
11.639	0.028	4.725
11.703	0.028	4.724
11.828	-0.036	4.622
11.721	0.058	4.659
11.777	0.001	4.721
11.795	0.053	4.743
11.709	-0.001	4.800
11.590	0.062	4.756
11.643	0.053	4.771
11.618	0.013	4.802
11.672	0.006	4.758
11.697	0.062	4.769
11.639	0.055	4.824
11.703	0.049	4.822
11.748	-0.012	4.769
11.743	0.042	4.770
11.792	0.007	4.797
11.753	-0.017	4.823
11.772	0.062	4.834
11.837	0.064	4.809
11.826	0.017	4.853
11.751	0.029	4.903
12.073	-0.333	4.658
11.903	-0.233	4.645
11.854	-0.246	4.674
11.965	-0.211	4.637
11.915	-0.267	4.741
11.933	-0.240	4.703
11.932	-0.203	4.740
12.000	-0.264	4.665
12.053	-0.257	4.623
12.091	-0.283	4.649
12.021	-0.212	4.636
12.055	-0.236	4.677
12.019	-0.264	4.718
12.071	-0.290	4.716
11.999	-0.200	4.685
11.982	-0.196	4.739
12.029	-0.212	4.739
12.061	-0.194	4.704
12.026	-0.275	4.779
11.982	-0.223	4.786
12.073	-0.215	4.766
12.141	-0.321	4.640
12.242	-0.325	4.705
12.151	-0.290	4.679
12.191	-0.257	4.675
12.106	-0.227	4.638
12.151	-0.226	4.662
12.219	-0.231	4.641
12.117	-0.269	4.717
12.110	-0.218	4.694
12.266	-0.259	4.641
11.886	-0.180	4.641
11.966	-0.138	4.645
11.866	-0.101	4.643
11.899	-0.078	4.678
11.948	-0.080	4.646
11.877	-0.162	4.743
11.931	-0.137	4.688
11.901	-0.111	4.720
11.872	-0.074	4.739
11.953	-0.093	4.704
12.030	-0.163	4.642
12.013	-0.133	4.679
12.063	-0.142	4.674
12.002	-0.074	4.626
12.087	-0.094	4.675
11.998	-0.129	4.732
12.057	-0.138	4.743
12.003	-0.070	4.690
12.021	-0.083	4.740
11.962	-0.007	4.733
12.018	-0.018	4.688
12.015	-0.030	4.742
11.892	-0.116	4.786
11.852	-0.065	4.789
11.920	-0.084	4.759
11.955	-0.064	4.820
12.022	-0.139	4.789
12.095	-0.167	4.764
11.976	-0.066	4.756
12.087	-0.120	4.783
12.191	-0.182	4.642
12.142	-0.101	4.663
12.193	-0.109	4.665
12.118	-0.147	4.708
12.115	-0.097	4.718
12.165	-0.117	4.720
12.156	-0.050	4.690
12.425	-0.908	4.628
12.458	-0.864	4.636
12.415	-0.847	4.684
12.358	-0.769	4.635
12.398	-0.780	4.678
12.480	-0.797	4.645
12.391	-0.729	4.642
12.446	-0.728	4.662
12.391	-0.717	4.691
12.531	-0.792	4.638
12.526	-0.737	4.645
12.586	-0.750	4.633
12.482	-0.739	4.697
12.403	-0.674	4.668
12.362	-0.613	4.622
12.399	-0.621	4.668
11.368	0.111	4.643
11.454	0.106	4.657
11.422	0.142	4.676
11.439	0.191	4.669
11.386	0.071	4.697
11.449	0.108	4.712
11.417	0.172	4.731
11.519	0.084	4.647
11.557	0.123	4.646
11.564	0.083	4.678
11.484	0.163	4.615
11.478	0.150	4.679
11.516	0.182	4.652
11.571	0.173	4.637
11.507	0.066	4.711
11.499	0.120	4.723
11.539	0.094	4.741
11.470	0.189	4.710
11.554	0.160	4.705
11.455	0.235	4.652
11.354	0.271	4.674
11.360	0.319	4.650
11.402	0.272	4.651
11.411	0.319	4.675
11.453	0.319	4.649
11.432	0.246	4.714
11.340	0.269	4.724
11.510	0.235	4.662
11.581	0.213	4.668
11.483	0.277	4.665
11.569	0.269	4.679
11.522	0.316	4.655
11.568	0.208	4.725
11.427	0.154	4.780
11.583	0.124	4.753
11.583	0.092	4.801
11.523	0.127	4.781
11.522	0.169	4.751
11.583	0.154	4.794
11.531	0.142	4.831
11.580	0.254	4.749
11.583	0.317	4.806
11.578	0.212	4.823
11.628	0.116	4.651
11.614	0.094	4.706
11.678	0.083	4.723
11.635	0.180	4.685
11.637	0.143	4.721
11.617	0.192	4.741
11.679	0.149	4.687
11.681	0.188	4.729
11.632	0.204	4.619
11.661	0.264	4.678
11.637	0.227	4.707
11.657	0.265	4.734
11.641	0.103	4.755
11.669	0.092	4.802
11.644	0.191	4.783
11.677	0.151	4.774
11.622	0.120	4.812
11.625	0.127	4.864
11.706	0.102	4.834
11.611	0.189	4.861
11.747	0.110	4.799
11.775	0.111	4.849
11.736	0.144	4.840
11.631	0.239	4.775
11.710	0.214	4.767
11.684	0.244	4.799
11.623	0.294	4.770
11.645	0.233	4.830
11.391	0.367	4.652
11.373	0.431	4.646
11.441	0.435	4.646
11.358	0.350	4.694
11.437	0.366	4.681
11.398	0.373	4.716
11.369	0.448	4.695
11.391	0.423	4.738
11.423	0.440	4.693
11.514	0.383	4.636
11.550	0.371	4.673
11.494	0.433	4.639
11.493	0.400	4.679
